Tanggal,ID Pelanggan,Keluhan,Kontak,Segmentasi_Wilayah,Produk_Terkait,Status_Keluhan,Agen,Waktu_Penyelesaian,Saluran,Waktu_Respon,Persentase_Penyelesaian,ID_Feedback,Tanggal_Feedback,Rating_CSAT,NPS_Score,Komentar
2023/01/16 00:00:00,8408,Komunikasi tidak jelas,customer@example.com,Medan,skincare,Belum Ditangani,Agen 1,10,Chatbot,1,0.849966023,156,10/20/2024,5,9,positif
2023/01/16 00:00:00,6495,Pengemasan buruk,customer@example.com,Balikpapan,makeup,Proses,Agen 5,2,WhatsApp,1,0.863664323,157,10/17/2024,2,2,negatif
2023/01/16 00:00:00,3228,Layanan pelanggan buruk,customer@example.com,Gorontalo,bodycare,Selesai,Agen 3,5,WhatsApp,5,0.931985674,158,10/1/2024,3,3,positif
2023/01/16 00:00:00,5930,Produk rusak,customer@example.com,Semarang,haircare,Proses,Agen 1,7,WhatsApp,2,0.843127866,159,10/15/2024,1,2,negatif
2023/01/16 00:00:00,3070,Salah kirim barang,customer@example.com,Padang,alat makeup,Proses,Agen 4,6,WhatsApp,2,0.955922192,160,10/7/2024,4,7,positif
2023/01/17 00:00:00,9644,Komunikasi tidak jelas,customer@example.com,Bandung,skincare,Selesai,Agen 3,8,Media Sosial,4,0.999510886,161,9/27/2024,4,7,positif
2023/01/17 00:00:00,2139,Produk rusak,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 5,4,Email,3,0.962310785,162,10/7/2024,2,2,negatif
2023/01/17 00:00:00,9308,Kurir tidak ramah,customer@example.com,Jakarta,bodycare,Belum Ditangani,Agen 3,7,Chatbot,1,0.815319749,163,10/19/2024,4,8,positif
2023/01/17 00:00:00,5229,Pengiriman lambat,customer@example.com,Makassar,haircare,Selesai,Agen 1,10,Email,3,0.915095639,164,9/27/2024,5,9,positif
2023/01/17 00:00:00,8119,Salah kirim barang,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 5,3,Chatbot,4,0.876338599,165,10/7/2024,2,2,negatif
2023/01/17 00:00:00,9992,Harga tidak sesuai promosi,customer@example.com,Surabaya,skincare,Selesai,Agen 5,6,WhatsApp,4,0.939101893,166,10/6/2024,3,4,positif
2023/01/17 00:00:00,8195,Salah kirim barang,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 1,3,Email,2,0.947769578,167,10/20/2024,2,1,negatif
2023/01/17 00:00:00,5084,Pengemasan buruk,customer@example.com,Medan,bodycare,Selesai,Agen 1,1,Chatbot,5,0.934347978,168,10/10/2024,4,8,positif
2023/01/17 00:00:00,8614,Harga tidak sesuai promosi,customer@example.com,Medan,haircare,Selesai,Agen 4,4,Email,2,0.947331777,169,10/2/2024,2,2,negatif
2023/01/17 00:00:00,3741,Produk tidak sesuai,customer@example.com,Semarang,alat makeup,Selesai,Agen 4,1,WhatsApp,5,0.941447578,170,10/18/2024,1,2,negatif
2023/01/18 00:00:00,5850,Pembayaran bermasalah,customer@example.com,Bandung,skincare,Selesai,Agen 3,9,Chatbot,4,0.875843142,171,10/8/2024,3,4,positif
2023/01/18 00:00:00,3673,Produk tidak sesuai,customer@example.com,Padang,makeup,Proses,Agen 1,3,Chatbot,5,0.912111554,172,10/21/2024,5,9,positif
2023/01/18 00:00:00,5945,Pengemasan buruk,customer@example.com,Surabaya,bodycare,Selesai,Agen 1,8,Media Sosial,2,0.986344743,173,9/30/2024,5,9,positif
2023/01/18 00:00:00,4086,Produk rusak,customer@example.com,Makassar,haircare,Proses,Agen 5,10,Chatbot,2,0.863402944,174,10/2/2024,1,1,negatif
2023/01/18 00:00:00,7136,Produk tidak sesuai,customer@example.com,Semarang,alat makeup,Selesai,Agen 4,1,Media Sosial,4,0.851160432,175,10/14/2024,5,10,positif
2023/01/18 00:00:00,6794,Salah kirim barang,customer@example.com,Jakarta,skincare,Proses,Agen 2,3,Email,5,0.87901884,176,10/14/2024,2,1,negatif
2023/01/18 00:00:00,5070,Pembayaran bermasalah,customer@example.com,Balikpapan,makeup,Selesai,Agen 4,9,Media Sosial,4,0.84948528,177,10/3/2024,3,4,positif
2023/01/18 00:00:00,8360,Kurir tidak ramah,customer@example.com,Jakarta,bodycare,Proses,Agen 4,7,WhatsApp,3,0.926085204,178,10/6/2024,4,7,positif
2023/01/18 00:00:00,1024,Komunikasi tidak jelas,customer@example.com,Bandung,haircare,Selesai,Agen 3,5,WhatsApp,1,0.899870333,179,10/3/2024,1,1,negatif
2023/01/18 00:00:00,5065,Komunikasi tidak jelas,customer@example.com,Medan,alat makeup,Selesai,Agen 2,6,Email,5,0.887080785,180,10/4/2024,4,7,positif
2023/01/19 00:00:00,5244,Salah kirim barang,customer@example.com,Medan,skincare,Belum Ditangani,Agen 3,1,Chatbot,3,0.90502748,181,10/9/2024,1,2,negatif
2023/01/19 00:00:00,3189,Layanan pelanggan buruk,customer@example.com,Medan,makeup,Belum Ditangani,Agen 1,9,Media Sosial,3,0.821731977,182,10/12/2024,4,7,positif
2023/01/19 00:00:00,8985,Komunikasi tidak jelas,customer@example.com,Semarang,bodycare,Selesai,Agen 4,6,Email,2,0.810614741,183,10/8/2024,5,10,positif
2023/01/19 00:00:00,9968,Salah kirim barang,customer@example.com,Bandung,haircare,Belum Ditangani,Agen 2,5,Media Sosial,2,0.875778525,184,10/7/2024,1,1,negatif
2023/01/19 00:00:00,3563,Komunikasi tidak jelas,customer@example.com,Balikpapan,alat makeup,Proses,Agen 2,9,Chatbot,3,0.905710956,185,10/17/2024,3,4,positif
2023/01/19 00:00:00,5755,Produk tidak sesuai,customer@example.com,Gorontalo,skincare,Belum Ditangani,Agen 3,9,Email,1,0.850582401,186,10/1/2024,5,10,positif
2023/01/19 00:00:00,4305,Pembayaran bermasalah,customer@example.com,Medan,makeup,Belum Ditangani,Agen 2,4,Chatbot,4,0.923230753,187,10/17/2024,1,2,negatif
2023/01/19 00:00:00,6567,Salah kirim barang,customer@example.com,Gorontalo,bodycare,Belum Ditangani,Agen 5,8,Media Sosial,4,0.835101962,188,10/24/2024,1,1,negatif
2023/01/19 00:00:00,1056,Layanan pelanggan buruk,customer@example.com,Makassar,haircare,Belum Ditangani,Agen 2,7,Media Sosial,3,0.867125809,189,10/17/2024,3,5,positif
2023/01/19 00:00:00,2342,Layanan pelanggan buruk,customer@example.com,Medan,alat makeup,Selesai,Agen 2,5,WhatsApp,3,0.952900961,190,10/22/2024,3,3,positif
2023/01/20 00:00:00,6365,Layanan pelanggan buruk,customer@example.com,Balikpapan,skincare,Proses,Agen 3,5,Email,1,0.856449063,191,10/4/2024,4,8,positif
2023/01/20 00:00:00,8436,Pengemasan buruk,customer@example.com,Semarang,makeup,Selesai,Agen 2,9,Chatbot,5,0.91012168,192,10/13/2024,1,1,negatif
2023/01/20 00:00:00,2994,Salah kirim barang,customer@example.com,Bandung,bodycare,Proses,Agen 5,2,WhatsApp,4,0.879170321,193,9/28/2024,1,1,negatif
2023/01/20 00:00:00,5205,Pengemasan buruk,customer@example.com,Medan,haircare,Selesai,Agen 2,2,Media Sosial,3,0.81914204,194,10/8/2024,1,1,negatif
2023/01/20 00:00:00,6520,Pengiriman lambat,customer@example.com,Medan,alat makeup,Selesai,Agen 1,3,Email,2,0.805001631,195,10/14/2024,2,2,negatif
2023/01/20 00:00:00,1149,Pengemasan buruk,customer@example.com,Medan,skincare,Proses,Agen 4,1,WhatsApp,5,0.84177648,196,10/23/2024,3,4,positif
2023/01/20 00:00:00,9284,Pengiriman lambat,customer@example.com,Balikpapan,makeup,Proses,Agen 4,4,Media Sosial,4,0.965226928,197,10/13/2024,3,5,positif
2023/01/20 00:00:00,4004,Pengiriman lambat,customer@example.com,Medan,bodycare,Selesai,Agen 4,5,Chatbot,2,0.80626401,198,10/8/2024,1,1,negatif
2023/01/20 00:00:00,7043,Pengemasan buruk,customer@example.com,Semarang,haircare,Proses,Agen 5,4,Media Sosial,1,0.885230082,199,10/17/2024,2,2,negatif
2023/01/20 00:00:00,7949,Kurir tidak ramah,customer@example.com,Padang,alat makeup,Proses,Agen 5,5,WhatsApp,1,0.980378216,200,10/20/2024,4,8,positif
2023/01/21 00:00:00,2640,Harga tidak sesuai promosi,customer@example.com,Semarang,skincare,Selesai,Agen 1,8,WhatsApp,3,0.841711097,201,9/28/2024,4,8,positif
2023/01/21 00:00:00,4127,Pembayaran bermasalah,customer@example.com,Semarang,makeup,Selesai,Agen 5,3,Chatbot,1,0.907796619,202,10/8/2024,3,4,positif
2023/01/21 00:00:00,1642,Harga tidak sesuai promosi,customer@example.com,Gorontalo,bodycare,Selesai,Agen 1,3,WhatsApp,2,0.883861465,203,10/16/2024,4,8,positif
2023/01/21 00:00:00,8281,Kurir tidak ramah,customer@example.com,Medan,haircare,Proses,Agen 5,2,Email,4,0.958274978,204,10/21/2024,4,8,positif
2023/01/21 00:00:00,6221,Komunikasi tidak jelas,customer@example.com,Jakarta,alat makeup,Proses,Agen 2,10,Chatbot,2,0.81681939,205,10/9/2024,1,2,negatif
2023/01/21 00:00:00,7395,Komunikasi tidak jelas,customer@example.com,Gorontalo,skincare,Selesai,Agen 1,2,WhatsApp,1,0.924266837,206,10/13/2024,4,8,positif
2023/01/21 00:00:00,8632,Pengemasan buruk,customer@example.com,Gorontalo,makeup,Selesai,Agen 2,2,Media Sosial,1,0.867693905,207,9/27/2024,1,1,negatif
2023/01/21 00:00:00,9837,Komunikasi tidak jelas,customer@example.com,Medan,bodycare,Proses,Agen 4,10,WhatsApp,2,0.805960582,208,10/6/2024,4,7,positif
2023/01/21 00:00:00,4775,Produk tidak sesuai,customer@example.com,Makassar,haircare,Belum Ditangani,Agen 3,5,WhatsApp,3,0.981958035,209,10/1/2024,3,5,positif
2023/01/21 00:00:00,2466,Pengemasan buruk,customer@example.com,Medan,alat makeup,Proses,Agen 4,9,Email,2,0.854354252,210,10/5/2024,3,4,positif
2023/01/22 00:00:00,2518,Layanan pelanggan buruk,customer@example.com,Surabaya,skincare,Belum Ditangani,Agen 2,4,WhatsApp,2,0.801710872,211,10/12/2024,1,1,negatif
2023/01/22 00:00:00,6137,Harga tidak sesuai promosi,customer@example.com,Balikpapan,makeup,Proses,Agen 5,2,Email,3,0.971643198,212,10/4/2024,3,4,positif
2023/01/22 00:00:00,9270,Layanan pelanggan buruk,customer@example.com,Surabaya,bodycare,Proses,Agen 1,9,Media Sosial,1,0.992616204,213,10/24/2024,4,8,positif
2023/01/22 00:00:00,7760,Layanan pelanggan buruk,customer@example.com,Surabaya,haircare,Belum Ditangani,Agen 5,8,Email,3,0.803596729,214,10/22/2024,2,1,negatif
2023/01/22 00:00:00,7320,Kurir tidak ramah,customer@example.com,Surabaya,alat makeup,Selesai,Agen 5,8,Chatbot,1,0.939716863,215,10/17/2024,5,10,positif
2023/01/22 00:00:00,8984,Pembayaran bermasalah,customer@example.com,Makassar,skincare,Proses,Agen 5,5,WhatsApp,4,0.851628987,216,10/14/2024,2,2,negatif
2023/01/22 00:00:00,1224,Pengiriman lambat,customer@example.com,Semarang,makeup,Selesai,Agen 2,10,Email,2,0.953406343,217,10/6/2024,1,2,negatif
2023/01/22 00:00:00,6528,Pengiriman lambat,customer@example.com,Balikpapan,bodycare,Selesai,Agen 1,4,Chatbot,4,0.976191193,218,10/17/2024,5,10,positif
2023/01/22 00:00:00,8055,Pengiriman lambat,customer@example.com,Gorontalo,haircare,Proses,Agen 5,8,Media Sosial,4,0.890852531,219,9/27/2024,2,2,negatif
2023/01/22 00:00:00,4930,Produk rusak,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 3,8,Chatbot,2,0.964523451,220,10/10/2024,5,10,positif
2023/01/23 00:00:00,2793,Komunikasi tidak jelas,customer@example.com,Bandung,skincare,Selesai,Agen 1,5,WhatsApp,3,0.800695844,221,10/18/2024,3,3,positif
2023/01/23 00:00:00,6755,Harga tidak sesuai promosi,customer@example.com,Medan,makeup,Belum Ditangani,Agen 4,10,Chatbot,2,0.971500949,222,10/21/2024,5,10,positif
2023/01/23 00:00:00,9459,Komunikasi tidak jelas,customer@example.com,Gorontalo,bodycare,Selesai,Agen 5,2,Chatbot,2,0.878781875,223,10/3/2024,4,8,positif
2023/01/23 00:00:00,7233,Layanan pelanggan buruk,customer@example.com,Semarang,haircare,Selesai,Agen 1,4,WhatsApp,3,0.814817037,224,10/9/2024,2,2,negatif
2023/01/23 00:00:00,3819,Pembayaran bermasalah,customer@example.com,Balikpapan,alat makeup,Proses,Agen 5,8,Chatbot,1,0.909832857,225,10/14/2024,3,5,positif
2023/01/23 00:00:00,1388,Pembayaran bermasalah,customer@example.com,Gorontalo,skincare,Belum Ditangani,Agen 4,7,Email,5,0.997188125,226,10/6/2024,3,5,positif
2023/01/23 00:00:00,8679,Layanan pelanggan buruk,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 1,10,Email,5,0.863112829,227,9/30/2024,3,4,positif
2023/01/23 00:00:00,3750,Produk tidak sesuai,customer@example.com,Bandung,bodycare,Selesai,Agen 4,3,Chatbot,2,0.863252829,228,10/23/2024,5,10,positif
2023/01/23 00:00:00,2034,Pengiriman lambat,customer@example.com,Gorontalo,haircare,Belum Ditangani,Agen 2,9,Chatbot,1,0.995620895,229,10/22/2024,3,5,positif
2023/01/23 00:00:00,1019,Pengiriman lambat,customer@example.com,Makassar,alat makeup,Belum Ditangani,Agen 1,1,Chatbot,1,0.939960817,230,10/25/2024,5,10,positif
2023/01/24 00:00:00,7542,Pengiriman lambat,customer@example.com,Padang,skincare,Belum Ditangani,Agen 3,3,Email,3,0.8918452,231,10/13/2024,1,2,negatif
2023/01/24 00:00:00,6522,Kurir tidak ramah,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 3,1,Media Sosial,5,0.803101605,232,10/16/2024,3,4,positif
2023/01/24 00:00:00,7362,Pengemasan buruk,customer@example.com,Padang,bodycare,Proses,Agen 5,6,WhatsApp,3,0.840696719,233,9/29/2024,2,2,negatif
2023/01/24 00:00:00,6738,Pengemasan buruk,customer@example.com,Makassar,haircare,Belum Ditangani,Agen 3,3,Chatbot,5,0.874276391,234,10/24/2024,5,10,positif
2023/01/24 00:00:00,2834,Kurir tidak ramah,customer@example.com,Padang,alat makeup,Proses,Agen 2,7,Chatbot,2,0.995220547,235,9/30/2024,5,10,positif
2023/01/24 00:00:00,2460,Layanan pelanggan buruk,customer@example.com,Jakarta,skincare,Proses,Agen 3,4,Chatbot,2,0.883890845,236,10/6/2024,1,1,negatif
2023/01/24 00:00:00,1641,Harga tidak sesuai promosi,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 3,2,Media Sosial,4,0.878501686,237,10/11/2024,3,4,positif
2023/01/24 00:00:00,5079,Pembayaran bermasalah,customer@example.com,Semarang,bodycare,Selesai,Agen 4,1,Chatbot,1,0.981914031,238,9/30/2024,3,4,positif
2023/01/24 00:00:00,1416,Produk rusak,customer@example.com,Surabaya,haircare,Selesai,Agen 5,4,Media Sosial,2,0.957099988,239,10/4/2024,3,3,positif
2023/01/24 00:00:00,2375,Pembayaran bermasalah,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 3,10,WhatsApp,4,0.867429014,240,10/17/2024,4,8,positif
2023/01/25 00:00:00,8251,Salah kirim barang,customer@example.com,Padang,skincare,Selesai,Agen 4,7,Email,5,0.858690232,241,10/25/2024,2,2,negatif
2023/01/25 00:00:00,6827,Pengiriman lambat,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 4,3,Chatbot,5,0.930584615,242,10/21/2024,1,1,negatif
2023/01/25 00:00:00,8691,Pengemasan buruk,customer@example.com,Balikpapan,bodycare,Selesai,Agen 2,5,Chatbot,4,0.808348569,243,10/9/2024,1,2,negatif
2023/01/25 00:00:00,6606,Layanan pelanggan buruk,customer@example.com,Bandung,haircare,Proses,Agen 5,1,WhatsApp,3,0.927964241,244,10/10/2024,4,8,positif
2023/01/25 00:00:00,8466,Harga tidak sesuai promosi,customer@example.com,Padang,alat makeup,Belum Ditangani,Agen 4,6,Chatbot,3,0.854882536,245,10/16/2024,5,10,positif
2023/01/25 00:00:00,9961,Salah kirim barang,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 5,8,WhatsApp,4,0.841468201,246,10/14/2024,4,7,positif
2023/01/25 00:00:00,5423,Produk rusak,customer@example.com,Bandung,makeup,Proses,Agen 1,4,Media Sosial,1,0.92734222,247,10/22/2024,5,10,positif
2023/01/25 00:00:00,7218,Komunikasi tidak jelas,customer@example.com,Gorontalo,bodycare,Proses,Agen 4,1,Media Sosial,5,0.852487958,248,10/10/2024,4,8,positif
2023/01/25 00:00:00,8683,Salah kirim barang,customer@example.com,Surabaya,haircare,Proses,Agen 2,5,Chatbot,5,0.927959659,249,10/11/2024,4,7,positif
2023/01/25 00:00:00,7850,Harga tidak sesuai promosi,customer@example.com,Surabaya,alat makeup,Selesai,Agen 4,8,WhatsApp,1,0.822486398,250,9/29/2024,1,2,negatif
2023/01/26 00:00:00,1405,Pengiriman lambat,customer@example.com,Padang,skincare,Selesai,Agen 1,3,Chatbot,2,0.952179006,251,10/21/2024,3,3,positif
2023/01/26 00:00:00,9377,Komunikasi tidak jelas,customer@example.com,Padang,makeup,Belum Ditangani,Agen 3,4,Media Sosial,3,0.895408752,252,10/2/2024,3,3,positif
2023/01/26 00:00:00,6809,Layanan pelanggan buruk,customer@example.com,Gorontalo,bodycare,Selesai,Agen 5,4,Media Sosial,4,0.925891421,253,9/27/2024,4,8,positif
2023/01/26 00:00:00,2351,Produk tidak sesuai,customer@example.com,Medan,haircare,Selesai,Agen 5,3,Chatbot,1,0.936168951,254,10/11/2024,5,10,positif
2023/01/26 00:00:00,8891,Produk tidak sesuai,customer@example.com,Gorontalo,alat makeup,Selesai,Agen 3,7,Media Sosial,2,0.881894456,255,10/5/2024,1,1,negatif
2023/01/26 00:00:00,1321,Pembayaran bermasalah,customer@example.com,Gorontalo,skincare,Belum Ditangani,Agen 2,8,WhatsApp,1,0.981713062,256,10/22/2024,5,9,positif
2023/01/26 00:00:00,6296,Produk rusak,customer@example.com,Jakarta,makeup,Proses,Agen 4,5,Media Sosial,1,0.989213188,257,10/19/2024,4,7,positif
2023/01/26 00:00:00,6527,Pengiriman lambat,customer@example.com,Balikpapan,bodycare,Selesai,Agen 4,10,Email,2,0.836820817,258,9/28/2024,1,2,negatif
2023/01/26 00:00:00,4942,Pembayaran bermasalah,customer@example.com,Padang,haircare,Belum Ditangani,Agen 5,4,Media Sosial,5,0.927618687,259,10/2/2024,3,3,positif
2023/01/26 00:00:00,6916,Pengemasan buruk,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 4,4,Chatbot,4,0.965121468,260,10/22/2024,2,1,negatif
2023/01/27 00:00:00,3511,Pembayaran bermasalah,customer@example.com,Gorontalo,skincare,Proses,Agen 1,5,Chatbot,4,0.998746348,261,10/15/2024,2,2,negatif
2023/01/27 00:00:00,1875,Harga tidak sesuai promosi,customer@example.com,Bandung,makeup,Belum Ditangani,Agen 2,8,Media Sosial,4,0.882242242,262,9/26/2024,4,7,positif
2023/01/27 00:00:00,7099,Komunikasi tidak jelas,customer@example.com,Surabaya,bodycare,Proses,Agen 3,8,Media Sosial,1,0.990687232,263,10/24/2024,2,2,negatif
2023/01/27 00:00:00,4599,Produk tidak sesuai,customer@example.com,Padang,haircare,Belum Ditangani,Agen 3,6,Media Sosial,3,0.905695254,264,10/25/2024,1,1,negatif
2023/01/27 00:00:00,2307,Salah kirim barang,customer@example.com,Bandung,alat makeup,Selesai,Agen 4,6,Chatbot,5,0.80729344,265,10/7/2024,3,5,positif
2023/01/27 00:00:00,8371,Produk tidak sesuai,customer@example.com,Medan,skincare,Selesai,Agen 1,3,Media Sosial,1,0.893456868,266,10/1/2024,2,2,negatif
2023/01/27 00:00:00,9860,Pengemasan buruk,customer@example.com,Medan,makeup,Belum Ditangani,Agen 1,3,WhatsApp,4,0.925502985,267,10/21/2024,3,3,positif
2023/01/27 00:00:00,4090,Salah kirim barang,customer@example.com,Padang,bodycare,Belum Ditangani,Agen 3,3,Chatbot,4,0.86178377,268,10/13/2024,3,5,positif
2023/01/27 00:00:00,3637,Salah kirim barang,customer@example.com,Surabaya,haircare,Belum Ditangani,Agen 3,6,WhatsApp,5,0.905648163,269,10/15/2024,5,10,positif
2023/01/27 00:00:00,8451,Produk rusak,customer@example.com,Bandung,alat makeup,Proses,Agen 5,3,Chatbot,5,0.940102104,270,10/8/2024,5,10,positif
2023/01/28 00:00:00,4628,Layanan pelanggan buruk,customer@example.com,Jakarta,skincare,Selesai,Agen 3,1,Email,2,0.855803832,271,9/27/2024,3,4,positif
2023/01/28 00:00:00,6195,Harga tidak sesuai promosi,customer@example.com,Balikpapan,makeup,Selesai,Agen 1,7,Chatbot,4,0.869470106,272,9/30/2024,5,10,positif
2023/01/28 00:00:00,7192,Pengemasan buruk,customer@example.com,Surabaya,bodycare,Selesai,Agen 1,2,Chatbot,3,0.928248592,273,10/24/2024,4,7,positif
2023/01/28 00:00:00,8849,Produk tidak sesuai,customer@example.com,Bandung,haircare,Selesai,Agen 1,5,Email,2,0.968281787,274,10/2/2024,2,1,negatif
2023/01/28 00:00:00,5250,Komunikasi tidak jelas,customer@example.com,Padang,alat makeup,Selesai,Agen 5,9,Email,5,0.880181328,275,10/4/2024,4,7,positif
2023/01/28 00:00:00,7041,Pengemasan buruk,customer@example.com,Semarang,skincare,Belum Ditangani,Agen 1,5,Email,5,0.903836492,276,9/29/2024,5,10,positif
2023/01/28 00:00:00,6453,Produk rusak,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 4,10,Email,2,0.853764138,277,10/22/2024,4,8,positif
2023/01/28 00:00:00,1780,Komunikasi tidak jelas,customer@example.com,Bandung,bodycare,Proses,Agen 1,5,Media Sosial,4,0.887025685,278,10/4/2024,2,1,negatif
2023/01/28 00:00:00,5230,Pengemasan buruk,customer@example.com,Medan,haircare,Proses,Agen 5,3,Chatbot,2,0.805810248,279,10/23/2024,1,1,negatif
2023/01/28 00:00:00,5433,Komunikasi tidak jelas,customer@example.com,Jakarta,alat makeup,Belum Ditangani,Agen 2,2,WhatsApp,4,0.995997277,280,10/5/2024,4,7,positif
2023/01/29 00:00:00,6660,Komunikasi tidak jelas,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 5,3,WhatsApp,1,0.963765147,281,10/11/2024,2,1,negatif
2023/01/29 00:00:00,6033,Salah kirim barang,customer@example.com,Balikpapan,makeup,Proses,Agen 2,6,Media Sosial,2,0.916794796,282,9/28/2024,3,3,positif
2023/01/29 00:00:00,2974,Pengiriman lambat,customer@example.com,Medan,bodycare,Belum Ditangani,Agen 5,6,Media Sosial,2,0.919715857,283,10/7/2024,4,7,positif
2023/01/29 00:00:00,6170,Produk rusak,customer@example.com,Makassar,haircare,Proses,Agen 1,1,Media Sosial,4,0.808571521,284,10/10/2024,4,8,positif
2023/01/29 00:00:00,7371,Pengemasan buruk,customer@example.com,Semarang,alat makeup,Proses,Agen 1,3,WhatsApp,5,0.807638984,285,10/13/2024,2,1,negatif
2023/01/29 00:00:00,9740,Pengemasan buruk,customer@example.com,Medan,skincare,Belum Ditangani,Agen 3,1,WhatsApp,4,0.87856112,286,10/23/2024,2,1,negatif
2023/01/29 00:00:00,6438,Pengiriman lambat,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 5,5,Media Sosial,2,0.869376277,287,10/18/2024,1,2,negatif
2023/01/29 00:00:00,9611,Komunikasi tidak jelas,customer@example.com,Makassar,bodycare,Proses,Agen 5,5,Chatbot,3,0.839785015,288,10/17/2024,1,2,negatif
2023/01/29 00:00:00,5074,Pengiriman lambat,customer@example.com,Gorontalo,haircare,Proses,Agen 1,4,Chatbot,2,0.802660096,289,9/27/2024,4,7,positif
2023/01/29 00:00:00,7425,Layanan pelanggan buruk,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 4,6,Email,1,0.845883552,290,10/20/2024,2,1,negatif
2023/01/30 00:00:00,5483,Komunikasi tidak jelas,customer@example.com,Surabaya,skincare,Selesai,Agen 3,9,Media Sosial,3,0.802898705,291,10/22/2024,4,7,positif
2023/01/30 00:00:00,4475,Produk rusak,customer@example.com,Balikpapan,makeup,Selesai,Agen 3,1,Email,5,0.994743714,292,10/23/2024,2,1,negatif
